Name	Rating	Year	Rank	Fed
Lasha Janjgava	2486	1999	GEO	606	
Leonid Milov	2486	1999	UKR	607	
Evgeni Ragozin	2486	1999	RUS	608	
Henry Urday	2486	1999	PER	609	
Darius Zagorskis	2486	1999	LTU	610	
Sergej Dyachkov	2485	1999	RUS	611	
Victor J Frias	2485	1999	CHI	612	
Igor N Khmelnitsky	2485	1999	USA	613	
Jean-Rene Koch	2485	1999	FRA	614	
Nikolai V Krogius	2485	1999	RUS	615	
Viktor Kuporosov	2485	1999	RUS	616	
Romuald Mainka	2485	1999	GER	617	
A. Jonathan Mestel	2485	1999	ENG	618	
Lubomir Mikhaletz	2485	1999	UKR	619	
Anh Dung Nguyen	2485	1999	VIE	620	
Lexy Ortega	2485	1999	CUB	621	
Alexey Pugachov	2485	1999	RUS	622	
Stuart Rachels	2485	1999	USA	623	
Raul Sanguinetti	2485	1999	ARG	624	
Vassily Smyslov	2485	1999	RUS	625	
Viktor Yermishin	2485	1999	RUS	626	
Erald Dervishi	2484	1999	ALB	627	
Glenn C. Flear	2484	1999	ENG	628	
Alexei Iljushin	2484	1999	RUS	629	
Mikhail Podgaets	2484	1999	UKR	630	
D.Y. Salinnikov	2484	1999	RUS	631	
Levente Vajda	2484	1999	ROM	632	
Vladimir V Zhelnin	2484	1999	RUS	633	
Thies Heinemann	2483	1999	GER	634	
Vitali Koziak	2483	1999	UKR	635	
Nikola Mitkov	2483	1999	FRM	636	
Yannick Pelletier	2483	1999	SUI	637	
Jim Plaskett	2483	1999	ENG	638	
Pablo San Segundo Carrillo	2483	1999	ESP	639	
Eckhard Schmittdiel	2483	1999	GER	640	
Georg Siegel	2483	1999	GER	641	
Zdravko Vukovic	2483	1999	YUG	642	
Valentin Arbakov	2482	1999	RUS	643	
Alexander Grischuk	2482	1999	RUS	644	
Attila Groszpeter	2482	1999	HUN	645	
Tiger Hillarp Persson	2482	1999	SWE	646	
Constantin Ionescu	2482	1999	ROM	647	
Petar Popovic	2482	1999	YUG	648	
Alexander Stripunsky	2482	1999	USA	649	
Angelos Vouldis	2482	1999	GRE	650	
Christopher Ward	2482	1999	ENG	651	
Mircea-Sergiu Lupu	2481	1999	ROM	652	
Alisa (IM) Maric	2481	1999	YUG	653	
Darius Ruzele	2481	1999	LTU	654	
Alex Sherzer	2481	1999	USA	655	
Mikhail Braude	2480	1999	USA	656	
Julio P Kaplan	2480	1999	USA	657	
Michal Konopka	2480	1999	CZE	658	
Bachar Kouatly	2480	1999	FRA	659	
Miroljub Lazic	2480	1999	YUG	660	
Alexander Naumann	2480	1999	GER	661	
Michael Oratovsky	2480	1999	ISR	662	
Bruno Parma	2480	1999	SLO	663	
E. Sapunov	2480	1999	RUS	664	
Todor Todorov	2480	1999	BUL	665	
Luc Winants	2480	1999	BEL	666	
Dejan Antic	2479	1999	YUG	667	
Bela Badea	2479	1999	ROM	668	
Lenier Dominguez	2479	1999	CUB	669	
Juan Mario Gomez Esteban	2479	1999	ESP	670	
Yehuda Gruenfeld	2479	1999	ISR	671	
Htoo Mynn	2479	1999	MYA	672	
San Thit Lwin	2479	1999	MYA	673	
Khvicha Supatashvili	2479	1999	GEO	674	
Gamil Agamaliev	2478	1999	AZE	675	
Rune Djurhuus	2478	1999	NOR	676	
Sinisa Drazic	2478	1999	YUG	677	
Melikset Khachian	2478	1999	ARM	678	
Mikulas Manik	2478	1999	SVK	679	
Maksim Notkin	2478	1999	RUS	680	
Zaw A Nyi Nyi	2478	1999	MYA	681	
Eloi Relange	2478	1999	FRA	682	
Orestes Rodriguez	2478	1999	ESP	683	
Vadim Shishkin	2478	1999	UKR	684	
Alexander Zubarev	2478	1999	UKR	685	
Gerardo F. Barbero	2477	1999	ARG	686	
Dmitry D Kaiumov	2477	1999	UZB	687	
Aleksandr Karpatchev	2477	1999	RUS	688	
Dusan Rajkovic	2477	1999	YUG	689	
Aleksandr Veingold	2477	1999	EST	690	
Evgeny E. Vorobiov	2477	1999	RUS	691	
Svetozar Gligoric	2476	1999	YUG	692	
Alexey I Kosikov	2476	1999	UKR	693	
Georg Mohr	2476	1999	SLO	694	
Nikolaus Stanec	2476	1999	AUT	695	
Theik A Aung	2475	1999	MYA	696	
Alex Avshalumov	2475	1999	RUS	697	
Mark Dvoretzky	2475	1999	RUS	698	
Oleg Kulicov	2475	1999	RUS	699	
Eldar Mukhametov	2475	1999	RUS	700	
Igor-Alexandre Nataf	2475	1999	FRA	701	
Helmut Dr. Pfleger	2475	1999	GER	702	
Davor Rogic	2475	1999	CRO	703	
Yuri N Sakharov	2475	1999	RUS	704	
Tal Shaked	2475	1999	USA	705	
Mershad Sharif	2475	1999	FRA	706	
Mikhail Shereshevski	2475	1999	BLR	707	
German Titov	2475	1999	MDA	708	
Wolfgang Uhlmann	2475	1999	GER	709	
Diego Valerga	2475	1999	ARG	710	
Mathias Womacka	2475	1999	GER	711	
Valeri Yandemirov	2475	1999	RUS	712	
Juan Borges Mateos	2474	1999	CUB	713	
Peter Enders	2474	1999	GER	714	
Boris Kreiman	2474	1999	USA	715	
Evgeny Shaposhnikov	2474	1999	RUS	716	
Gennady Tunik	2474	1999	RUS	717	
Karel Van Der Weide	2474	1999	NED	718	
Maurice Ashley	2473	1999	USA	719	
Ioan Cosma	2473	1999	ROM	720	
Gannadij Fish	2473	1999	UKR	721	
Werner Hug	2473	1999	SUI	722	
Yakov Meister	2473	1999	RUS	723	
Jurij Zezulkin	2473	1999	BLR	724	
Julen Luis ESP Arizmendi Martinez	2472	1999	ESP	725	
Vladimir Eljanov	2472	1999	UKR	726	
Ivan Marinkovic	2472	1999	YUG	727	
Sogto Namgilov	2472	1999	RUS	728	
Nebojsa Nikcevic	2472	1999	YUG	729	
Anatoly Babiy	2471	1999	RUS	730	
Dragan Barlov	2471	1999	YUG	731	
Evgeny Ermakov	2471	1999	RUS	732	
Ludger Keitlinghaus	2471	1999	GER	733	
Vigen Mirumian	2471	1999	ARM	734	
Enrico Sevillano	2471	1999	PHI	735	
Zvonko Stanojoski	2471	1999	FRM	736	
Dmitry Svetushkin	2471	1999	MDA	737	
Leonid Bass	2470	1999	USA	738	
Vladislav Borovikov	2470	1999	UKR	739	
Jeroen Bosch	2470	1999	NED	740	
Larry M. Evans	2470	1999	USA	741	
Aivars Gipslis	2470	1999	LAT	742	
Gennadi Gutman	2470	1999	UKR	743	
Lev Gutman	2470	1999	GER	744	
Lars Karlsson	2470	1999	SWE	745	
Janis Klovans	2470	1999	LAT	746	
Igor Lempert	2470	1999	UKR	747	
Jinrong Liang	2470	1999	CHN	748	
Christian Mann	2470	1999	GER	749	
Niaz Murshed	2470	1999	BAN	750	
Roman Popov	2470	1999	RUS	751	
Alexander Reprintsev	2470	1999	UKR	752	
Douglas Root	2470	1999	USA	753	
Aleksander I Tuzovsky	2470	1999	RUS	754	
Emmanuel Bricard	2469	1999	FRA	755	
Vladimir Dimitrov	2469	1999	BUL	756	
Mihail-Viorel Ghinda	2469	1999	ROM	757	
Vlastimil Jansa	2469	1999	CZE	758	
Viktor Moskalenko	2469	1999	UKR	759	
Mladen Muse	2469	1999	GER	760	
Igor Sotnikov	2469	1999	RUS	761	
Pavel Blatny	2468	1999	CZE	762	
Jean-Luc Chabanon	2468	1999	FRA	763	
Fouad El Taher	2468	1999	EGY	764	
Richard Forster	2468	1999	SUI	765	
Petr Kostenko	2468	1999	KAZ	766	
Igor A Polovodin	2468	1999	RUS	767	
Diego Adla	2467	1999	ARG	768	
Vadim Akhmadeev	2467	1999	RUS	769	
Alik Gershon	2467	1999	ISR	770	
Johan Hellsten	2467	1999	SWE	771	
Peter Lukacs	2467	1999	HUN	772	
Jens-Uwe Maiwald	2467	1999	GER	773	
S. Nadyrhanov	2467	1999	RUS	774	
Eric Prie	2467	1999	FRA	775	
Valentin Stoica	2467	1999	ROM	776	
Praveen M Thipsay	2467	1999	IND	777	
Miodrag Todorcevic	2467	1999	YUG	778	
Bojan Vuckovic	2467	1999	YUG	779	
Spartak Vysochin	2467	1999	UKR	780	
Joshua Waitzkin	2467	1999	USA	781	
Sasha Belezky	2466	1999	UKR	782	
Nikolaj Borge	2466	1999	DEN	783	
Alexander Cherniaev	2466	1999	RUS	784	
Radovan Govedarica	2466	1999	YUG	785	
Gyula Horvath	2466	1999	HUN	786	
Ventzislav Inkiov	2466	1999	BUL	787	
Karel Mokry	2466	1999	CZE	788	
Aung A Myo Htut	2466	1999	MYA	789	
Vladimir Nevostrujev	2466	1999	RUS	790	
Nenad Sulava	2466	1999	CRO	791	
Lothar Vogt	2466	1999	GER	792	
Cerdas Barus	2465	1999	INA	793	
Miroslav Filip	2465	1999	CZE	794	
Knut J Helmers	2465	1999	NOR	795	
Denny Juswanto	2465	1999	INA	796	
Aleksandar Kovacevic	2465	1999	YUG	797	
Branko Kutuzovic	2465	1999	CRO	798	
Andrei Makarov	2465	1999	RUS	799	
Paul Motwani	2465	1999	SCO	800	
Mikhail Nedobora	2465	1999	UKR	801	
Maxim Novik	2465	1999	RUS	802	
Vitezslav Rasik	2465	1999	CZE	803	
Gudmundur Sigurjonsson	2465	1999	ISL	804	
Hrvoje Stevic	2465	1999	CRO	805	
Sandor Videki	2465	1999	HUN	806	
Darko Anic	2464	1999	FRA	807	
Emil Anka	2464	1999	HUN	808	
John A Peters	2464	1999	USA	809	
Jesus M. De La Villa Garcia	2463	1999	ESP	810	
Evgenij Ermenkov	2463	1999	BUL	811	
Zenon Franco Ocampo	2463	1999	ESP	812	
Felix Gomez	2463	1999	CUB	813	
Eduard Gufeld	2463	1999	USA	814	
Amanmurad Kakageldyev	2463	1999	TKM	815	
Viktor Komliakov	2463	1999	MDA	816	
Jacob Murey	2463	1999	ISR	817	
Lwin Nyi Nyi	2463	1999	MYA	818	
Matthew Turner	2463	1999	ENG	819	
Vladislav V Vorotnikov	2463	1999	RUS	820	
Guntars Antoms	2462	1999	LAT	821	
Robert Astrom	2462	1999	SWE	822	
Miroslaw Grabarczyk	2462	1999	POL	823	
Boris Itkis	2462	1999	ROM	824	
Laszlo Krizsany	2462	1999	HUN	825	
Rene Stern	2462	1999	GER	826	
Sergey Vokarev	2462	1999	RUS	827	
Fernando Braga	2461	1999	ITA	828	
Orazly Annageldyev	2460	1999	TKM	829	
Roland Berzinsh	2460	1999	LAT	830	
Carlo D'Amore	2460	1999	ITA	831	
Alexander Gelman	2460	1999	RUS	832	
Hans-Ulrich Gruenberg	2460	1999	GER	833	
Jean Hebert	2460	1999	CAN	834	
Mirko Jukic	2460	1999	CRO	835	
Ko Ko Ohn	2460	1999	MYA	836	
Rainer Kraut	2460	1999	GER	837	
Carlos Alejandro Martinez	2460	1999	BRA	838	
Evgeny Matorin	2460	1999	RUS	839	
Jakov Nesterov	2460	1999	KAZ	840	
Fridrik Olafsson	2460	1999	ISL	841	
Yury Piskov	2460	1999	RUS	842	
Yury N. Prudnikov	2460	1999	RUS	843	
Alexander Raetsky	2460	1999	RUS	844	
Milos Scekic	2460	1999	YUG	845	
Dragan Solak	2460	1999	YUG	846	
Laszlo Szabo	2460	1999	HUN	847	
Rufat Bagirov	2459	1999	AZE	848	
Avigdor Bykhovsky	2459	1999	RUS	849	
Juan Antonio Corral Blanco	2459	1999	ESP	850	
Andrei Florean	2459	1999	ROM	851	
Helgi Ass Gretarsson	2459	1999	ISL	852	
Andrei Kovalev	2459	1999	BLR	853	
Kyaw Than Naing	2459	1999	MYA	854	
Andrew Ledger	2459	1999	ENG	855	
Marc Narciso Dublan	2459	1999	ESP	856	
Zhaoqin (IM) Peng	2459	1999	NED	857	
Meng-Kong Wong	2459	1999	SIN	858	
Vladimir Egin	2458	1999	UZB	859	
Ramil Hasangatin	2458	1999	RUS	860	
Ratmir D Kholmov	2458	1999	RUS	861	
Carlos S. Matamoros Franco	2458	1999	ECU	862	
Esam Ahmed Nagib Mohamed	2458	1999	EGY	863	
Milan Zurek	2458	1999	CZE	864	
Valeri Atlas	2457	1999	LIE	865	
Alexander Bochkarev	2457	1999	RUS	866	
Sergey A. Fedorchuk	2457	1999	UKR	867	
Ivan Ivanisevic	2457	1999	YUG	868	
Viktor D Kupreichik	2457	1999	BLR	869	
Ronen Lev	2457	1999	ISR	870	
Eugene B Meyer	2457	1999	USA	871	
Alexander Zlochevskij	2457	1999	RUS	872	
Daniel Gormally	2456	1999	ENG	873	
Thomas Henrich	2456	1999	GER	874	
Benoit Lepelletier	2456	1999	FRA	875	
Daniel Moldovan	2456	1999	ROM	876	
Trajce Nedev	2456	1999	FRM	877	
Dejan Pikula	2456	1999	YUG	878	
Alexander A Semeniuk	2456	1999	RUS	879	
Natalia Zhukova	2456	1999	UKR	880	
Denis Abashev	2455	1999	RUS	881	
Arkady Berov	2455	1999	UKR	882	
Istvan Csom	2455	1999	HUN	883	
Dimitar I. Donchev	2455	1999	BUL	884	
Alexander Finkel	2455	1999	ISR	885	
Efim P Geller	2455	1999	RUS	886	
Virginijus Grabliauskas	2455	1999	LTU	887	
Milos Jirovsky	2455	1999	CZE	888	
Raymond D. Keene	2455	1999	ENG	889	
Peter Korzubov	2455	1999	BLR	890	
Abhijit Kunte	2455	1999	IND	891	
M. Logunov	2455	1999	RUS	892	
William J Lombardy	2455	1999	USA	893	
Ivan Markovic	2455	1999	YUG	894	
Pavel Martynov	2455	1999	RUS	895	
Vyacheslav L. Murashko	2455	1999	UKR	896	
Eugeni Naer	2455	1999	RUS	897	
Vladimir Rogovski	2455	1999	UKR	898	
Viktor Savinov	2455	1999	UKR	899	
Harry Schussler	2455	1999	SWE	900	
Eliahu Shvidler	2455	1999	ISR	901	
Eric Tangborn	2455	1999	USA	902	
Matthias Thesing	2455	1999	GER	903	
Tihomir Toshkov	2455	1999	BUL	904	
Mikhail S Tseitlin	2455	1999	GER	905	
Karsten Volke	2455	1999	GER	906	
Bernard Zuckerman	2455	1999	USA	907	
Faruk Bistric	2454	1999	BIH	908	
Klaus Darga	2454	1999	GER	909	
Jorge H. Gomez Baillo	2454	1999	ARG	910	
Neil R. McDonald	2454	1999	ENG	911	
Ara Minasian	2454	1999	ARM	912	
Nikolai Ninov	2454	1999	BUL	913	
Oscar Panno	2454	1999	ARG	914	
Piotr Staniszewski	2454	1999	POL	915	
Andreas Tzermiadianos	2454	1999	GRE	916	
Nikolai Vlassov	2454	1999	RUS	917	
Arkadi Eremeevich Vul	2454	1999	RUS	918	
Alonso Zapata	2454	1999	COL	919	
Marat Dzhumaev	2453	1999	UZB	920	
Radek Kalod	2453	1999	CZE	921	
E. Khlian	2453	1999	RUS	922	
Vitaly IV Kirichenko	2453	1999	UKR	923	
Ralf Lau	2453	1999	GER	924	
Dragan Paunovic	2453	1999	YUG	925	
Yan Teplitsky	2453	1999	CAN	926	
Goran Cabrilo	2452	1999	YUG	927	
Davit Lobzhanidze	2452	1999	GEO	928	
Adrian Negulescu	2452	1999	ROM	929	
Jusefs Petkevich	2452	1999	LAT	930	
Vladimir Sergeev	2452	1999	UKR	931	
Baatr Shovunov	2452	1999	RUS	932	
Antoaneta (IM) Stefanova	2452	1999	BUL	933	
Vadim Alekseev	2451	1999	BLR	934	
Istvan Almasi	2451	1999	HUN	935	
Oleg Berezin	2451	1999	UKR	936	
Jose Garcia Padron	2451	1999	ESP	937	
Sergei Krivoshey	2451	1999	UKR	938	
Yury Lapshun	2451	1999	USA	939	
Srdjan Marangunic	2451	1999	CRO	940	
Slavoljub Marjanovic	2451	1999	YUG	941	
Roberto Martin Del Campo	2451	1999	MEX	942	
Jozsef Palkovi	2451	1999	HUN	943	
Sergey Pozin	2451	1999	RUS	944	
Degurnay Aldama	2450	1999	CUB	945	
Dimitri Anagnostopoulos	2450	1999	GRE	946	
Sergey Anapolsky	2450	1999	UKR	947	
Juan Joel Arencibia	2450	1999	CUB	948	
Peter Biyiasas	2450	1999	USA	949	
Joseph M Bradford	2450	1999	USA	950	
Silvio Danailov	2450	1999	BUL	951	
Sergey Ditiatev	2450	1999	RUS	952	
Igor Drozdov	2450	1999	RUS	953	
Antonio Gamundi Salamanca	2450	1999	ESP	954	
Vladimir Genba	2450	1999	RUS	955	
Florin Gheorghiu	2450	1999	ROM	956	
Boris Golubovic	2450	1999	CRO	957	
Aljosa Grosar	2450	1999	SLO	958	
Jakob Heissler	2450	1999	GER	959	
Irisberto Herrera	2450	1999	CUB	960	
Hoang Thanh Trang (IM)	2450	1999	VIE	961	
Htoo Myint Aung	2450	1999	MYA	962	
Robert M. Jamieson	2450	1999	AUS	963	
Albert Z Kapengut	2450	1999	BLR	964	
Marinus Kuijf	2450	1999	NED	965	
Min Kyaw	2450	1999	MYA	966	
Vincent McCambridge	2450	1999	USA	967	
Zvonimir Mestrovic	2450	1999	SLO	968	
Oo Mg Mg	2450	1999	MYA	969	
A Monakov	2450	1999	RUS	970	
Mikhail I. Nepomnishay	2450	1999	RUS	971	
Ildar Nizamov	2450	1999	RUS	972	
Viktor Panush	2450	1999	MDA	973	
Andrei Purtov	2450	1999	RUS	974	
Eduard Rajskij	2450	1999	BLR	975	
Wolfgang Richter	2450	1999	GER	976	
Manuel Rivas Pastor	2450	1999	ESP	977	
Vaidas Sakalauskas	2450	1999	LTU	978	
Mikhail Seleznev	2450	1999	RUS	979	
Semko Semkov	2450	1999	BUL	980	
Vladimir S. Shumilin	2450	1999	RUS	981	
Marko Tratar	2450	1999	SLO	982	
Johannes A. J. Van Mil	2450	1999	NED	983	
Norman Weinstein	2450	1999	USA	984	
Igor Yagupov	2450	1999	RUS	985	
Coen Zuidema	2450	1999	NED	986	
Arne Zwaig	2450	1999	NOR	987	
Dragisa Blagojevic	2449	1999	YUG	988	
Armin Kapetanovic	2449	1999	BIH	989	
Javier Moreno	2449	1999	ARG	990	
Alexander Potapov	2449	1999	RUS	991	
Olli Salmensuu	2449	1999	FIN	992	
Mihajlo Stojanovic	2449	1999	YUG	993	
Tahir Vakhidov	2449	1999	UZB	994	
Petr Velicka	2449	1999	CZE	995	
Pengxiang Zhang	2449	1999	CHN	996	
Giulio Borgo	2448	1999	ITA	997	
Bojan Knezevic	2448	1999	YUG	998	
Nikoloz Managadze	2448	1999	GEO	999	
Marek Matlak	2448	1999	POL	1000	
Boris Ponomariov	2448	1999	UKR	1001	
Vladimir Raicevic	2448	1999	YUG	1002	
Michail Rusanov	2448	1999	RUS	1003	
Guillermo Soppe	2448	1999	ARG	1004	
Janos Szabolcsi	2448	1999	HUN	1005	
Peter Varga	2448	1999	HUN	1006	
Juan Manuel Bellon Lopez	2447	1999	ESP	1007	
Victor A Bojarinov	2447	1999	RUS	1008	
Sergio Cacho Reigadas	2447	1999	ESP	1009	
Jens Ove Fries-Nielsen	2447	1999	DEN	1010	
Frank Holzke	2447	1999	GER	1011	
Juan Mellado Trivino	2447	1999	ESP	1012	
Mathias Roeder	2447	1999	GER	1013	
Viacheslav Slovineanu	2447	1999	MDA	1014	
Sergey Solovjov	2447	1999	RUS	1015	
Igor A Zaitsev	2447	1999	RUS	1016	
Rados Bakic	2446	1999	YUG	1017	
Oleg Eismont	2446	1999	RUS	1018	
Gildardo Garcia	2446	1999	COL	1019	
Alexander Goloshchapov	2446	1999	UKR	1020	
Jose Gonzalez Garcia	2446	1999	MEX	1021	
Alexey Ivanov	2446	1999	RUS	1022	
Oleg Kalinin	2446	1999	UKR	1023	
Oleg Krivonosov	2446	1999	LAT	1024	
Rene Libeau	2446	1999	GER	1025	
Andrew D. Martin	2446	1999	ENG	1026	
Evgeny V Mochalov	2446	1999	BLR	1027	
Berge Ostenstad	2446	1999	NOR	1028	
Pe Aung	2446	1999	MYA	1029	
Lei Wang	2446	1999	CHN	1030	
Christian Wilhelmi	2446	1999	GER	1031	
Ennio Arlandi	2445	1999	ITA	1032	
Yuri L Averbakh	2445	1999	RUS	1033	
Algimantas Butnorius	2445	1999	LTU	1034	
Kim S Commons	2445	1999	USA	1035	
Diana Darcia	2445	1999	GEO	1036	
Mikhail Gluzman	2445	1999	AUS	1037	
Laszlo Hazai	2445	1999	HUN	1038	
Ruud Janssen	2445	1999	NED	1039	
Boris M Kogan	2445	1999	USA	1040	
Bernd Kohlweyer	2445	1999	GER	1041	
Drazen Marovic	2445	1999	CRO	1042	
Slobodan Martinovic	2445	1999	YUG	1043	
Konstantinos Moutousis	2445	1999	GRE	1044	
Marat Muhutdinov	2445	1999	RUS	1045	
Naing Myo	2445	1999	MYA	1046	
Edin Pezerovic	2445	1999	BIH	1047	
Mikhajlo Prusikin	2445	1999	GER	1048	
Hans Ree	2445	1999	NED	1049	
Daniel Mauricio Rodriguez	2445	1999	COL	1050	
Spyridon Skembris	2445	1999	GRE	1051	
Vladimir L. Stoockalov	2445	1999	UKR	1052	
Zsolt Jozsef Szabo	2445	1999	HUN	1053	
Roman Toran Albero	2445	1999	ESP	1054	
Mirko Trujlovic	2445	1999	YUG	1055	
Mikhail Umansky	2445	1999	RUS	1056	
Sergey Veselovsky	2445	1999	RUS	1057	
Slobo Vratonjic	2445	1999	YUG	1058	
Milan R Vukcevich	2445	1999	USA	1059	
Vitaly F Zaltsman	2445	1999	USA	1060	
Manuel Bosboom	2444	1999	NED	1061	
Borislav Ivkov	2444	1999	YUG	1062	
Josep Oms Pallise	2444	1999	ESP	1063	
V. Shinkevich	2444	1999	RUS	1064	
Tatiana Stepovaia-Dianchenko	2444	1999	RUS	1065	
Peter Szekely	2444	1999	HUN	1066	
Klaudiusz Urban	2444	1999	POL	1067	
Fabian Doettling	2443	1999	GER	1068	
A. Dokutchaev	2443	1999	RUS	1069	
Jose Luis Fernandez Garcia	2443	1999	ESP	1070	
A Glyanets	2443	1999	RUS	1071	
Vladimir P. Kharlamov	2443	1999	RUS	1072	
Azer Mirzoev	2443	1999	AZE	1073	
Catalin Navrotescu	2443	1999	ROM	1074	
Roberto Paramos Dominguez	2443	1999	ESP	1075	
Nicholas Pert	2443	1999	ENG	1076	
Rainer Polzin	2443	1999	GER	1077	
Vasile Sanduleac	2443	1999	MDA	1078	
Goran Vojinovic	2443	1999	YUG	1079	
Ivan Zaja	2443	1999	CRO	1080	
Robert Cvek	2442	1999	CZE	1081	
Slobodan Kovacevic	2442	1999	YUG	1082	
Valentin Kron	2442	1999	RUS	1083	
Weiguo Lin	2442	1999	CHN	1084	
Emelbek Moldobaev	2442	1999	KGZ	1085	
Dejan Mozetic	2442	1999	YUG	1086	
Das Neelotpal	2442	1999	IND	1087	
Facundo Pierrot	2442	1999	ARG	1088	
Igor Shliperman	2442	1999	USA	1089	
Dmitry Sumaneev	2442	1999	RUS	1090	
Pavel Zarubin	2442	1999	RUS	1091	
Arseny Alavkin	2441	1999	RUS	1092	
Jorge Armas	2441	1999	CUB	1093	
Bruno Belotti	2441	1999	ITA	1094	
Li Yang Hsu	2441	1999	SIN	1095	
Oleg Karpeshov	2441	1999	RUS	1096	
Zbigniew Ksieski	2441	1999	POL	1097	
Piotr Murdzia	2441	1999	POL	1098	
Georg Seul	2441	1999	GER	1099	
Stapko Shteblin	2441	1999	YUG	1100	
Yaoyao Wang	2441	1999	CHN	1101	
Frank Zeller	2441	1999	GER	1102	
Zoran Arsovic	2440	1999	YUG	1103	
Ruslan Bairachny	2440	1999	UKR	1104	
Guenther Beikert	2440	1999	GER	1105	
Monika (IM) Bobrowska	2440	1999	POL	1106	
Omar Cartagena	2440	1999	PHI	1107	
Russell John Dive	2440	1999	NZL	1108	
Levon S Eolian	2440	1999	ARM	1109	
Alexander Fauland	2440	1999	AUT	1110	
Fabian Fiorito	2440	1999	ARG	1111	
Miklos Galyas	2440	1999	HUN	1112	
Alexei Gavrilov	2440	1999	RUS	1113	
Jayson Gonzales	2440	1999	PHI	1114	
Juergen Graf	2440	1999	GER	1115	
Alexey Ivanov	2440	1999	RUS	1116	
Sven Joachim	2440	1999	GER	1117	
Alexey Korotylev	2440	1999	RUS	1118	
Yuri F Kutyanin	2440	1999	RUS	1119	
Alexander Lagunow	2440	1999	GER	1120	
Seng-Hoo Lim	2440	1999	SIN	1121	
Valery Lisik	2440	1999	RUS	1122	
Andrei M Lukin	2440	1999	RUS	1123	
Evgeni Maljutin	2440	1999	RUS	1124	
Slavisa Marinkovic	2440	1999	YUG	1125	
Nils Michaelsen	2440	1999	GER	1126	
Kiril Ninov	2440	1999	BUL	1127	
Sahbaz Nurkic	2440	1999	BIH	1128	
Alexander Ryskin	2440	1999	BLR	1129	
Jorge Sanchez Almeyra	2440	1999	ARG	1130	
D. Serafimov	2440	1999	RUS	1131	
Valery Shalimov	2440	1999	UKR	1132	
Aaron Summerscale	2440	1999	ENG	1133	
Timothy Taylor	2440	1999	USA	1134	
Wolfgang Unzicker	2440	1999	GER	1135	
A. Vlaskov	2440	1999	RUS	1136	
Aleksandar H. Wohl	2440	1999	AUS	1137	
Alexander Zakharov	2440	1999	RUS	1138	
Oo Zaw	2440	1999	MYA	1139	
Anatolij Bets	2439	1999	MDA	1140	
Robert E Byrne	2439	1999	USA	1141	
Roberto Calderin	2439	1999	MEX	1142	
Dirk Hennig	2439	1999	GER	1143	
Pawel Jaracz	2439	1999	POL	1144	
Ketino (IM GER Kachiani-Gersinska	2439	1999	GER	1145	
Mikheil Kekelidze	2439	1999	GEO	1146	
Kalle Kiik	2439	1999	EST	1147	
Valentin Lukov	2439	1999	BUL	1148	
Gerlef Meins	2439	1999	GER	1149	
Tigran Nalbandian	2439	1999	ARM	1150	
Zivoslav Nikolic	2439	1999	YUG	1151	
Gerhard Schebler	2439	1999	GER	1152	
S. Appolonov	2438	1999	RUS	1153	
Keith C. Arkell	2438	1999	ENG	1154	
A Erikalov	2438	1999	RUS	1155	
Antonio Fernandes	2438	1999	POR	1156	
Giancarlo Franzoni	2438	1999	SUI	1157	
Sergey Kravtsov	2438	1999	RUS	1158	
Wai Kyin	2438	1999	MYA	1159	
Andrey Lunev	2438	1999	RUS	1160	
Andrey Nosov	2438	1999	RUS	1161	
Vladimir Okhotnik	2438	1999	UKR	1162	
Tarvo Seeman	2438	1999	EST	1163	
Andrei Belozerov	2437	1999	RUS	1164	
Sergio C. Giardelli	2437	1999	ARG	1165	
Adam Horvath	2437	1999	HUN	1166	
Gennady Lazarev	2437	1999	RUS	1167	
Riho Liiva	2437	1999	EST	1168	
Guillermo Llanos	2437	1999	ARG	1169	
Alexander Rabinovich	2437	1999	ISR	1170	
Christoph Renner	2437	1999	GER	1171	
Frans Andre Cuijpers	2436	1999	NED	1172	
Sergey Daniliuk	2436	1999	RUS	1173	
Barnabas Emodi	2436	1999	HUN	1174	
Pal Kiss	2436	1999	HUN	1175	
Ponnuswamy Konguvel	2436	1999	IND	1176	
Heiko Machelett	2436	1999	GER	1177	
Aleksandar Paronjan	2436	1999	UZB	1178	
Dominik Pedzich	2436	1999	POL	1179	
Semion Potashnik	2436	1999	UKR	1180	
Roberto Servat	2436	1999	ARG	1181	
Darko Sifrer	2436	1999	SLO	1182	
Iulian Sofronie	2436	1999	ROM	1183	
Goran M Todorovic	2436	1999	YUG	1184	
Vlad Tomescu	2436	1999	ROM	1185	
Tomas Balogh	2435	1999	SVK	1186	
Thomas Casper	2435	1999	GER	1187	
Nikolai V. Daschian	2435	1999	RUS	1188	
Pavel David	2435	1999	CZE	1189	
Miralem Dzevlan	2435	1999	BIH	1190	
Milan Franic	2435	1999	CRO	1191	
Sergey Galdunts	2435	1999	ARM	1192	
Javier Gil Capape	2435	1999	ESP	1193	
Edhi Handoko	2435	1999	INA	1194	
Ron W Henley	2435	1999	USA	1195	
Jens Kjeldsen	2435	1999	DEN	1196	
Hans Klarenbeek	2435	1999	NED	1197	
Evgeny Kopylov	2435	1999	RUS	1198	
Valeri S Korensky	2435	1999	RUS	1199	
Jens Kristiansen	2435	1999	DEN	1200	
Alexander A Kuyindzhi	2435	1999	RUS	1201	
